176	27
0	17	350	1	0	2
12	358	360	10	2	2	2	3
12	1800	385	10	1	1	11	3
12	1864	362	10	1	2	11	3
1	0	416	2	2	0	0	3
1	16	416	2	2	0	0	3
1	32	416	2	2	0	0	3
1	48	416	2	2	0	0	3
1	64	416	2	2	0	0	3
1	80	416	2	2	0	0	3
1	96	416	2	2	0	0	3
1	112	416	2	2	0	0	3
1	128	416	2	2	0	0	3
1	144	416	2	2	0	0	3
1	160	416	2	2	0	1	3
1	176	416	2	2	0	1	3
1	192	416	2	2	0	1	3
1	208	416	2	2	0	1	3
1	224	416	2	2	0	1	3
1	240	416	2	2	0	1	3
1	256	416	2	2	0	1	3
1	272	416	2	2	0	1	3
1	288	416	2	2	0	1	3
1	304	416	2	2	0	1	3
1	320	416	2	2	0	2	3
1	336	416	2	2	0	2	3
1	352	416	2	2	0	2	3
1	368	416	2	2	0	2	3
1	384	416	2	2	0	2	3
1	400	416	2	2	0	2	3
1	416	416	2	2	0	2	3
1	432	416	2	2	0	2	3
1	448	416	2	2	0	2	3
1	464	416	2	2	0	2	3
1	480	416	2	2	0	3	3
1	496	416	2	2	0	3	3
1	512	416	2	2	0	3	3
1	528	416	2	2	0	3	3
1	544	416	2	2	0	3	3
1	560	416	2	2	0	3	3
1	576	416	2	2	0	3	3
1	592	416	2	2	0	3	3
1	608	416	2	2	0	3	3
1	624	416	2	3	1	3	3
1	640	416	2	3	0	4	3
1	656	416	2	3	0	4	3
1	672	416	2	3	0	4	3
1	688	416	2	3	0	4	3
1	704	416	2	3	0	4	3
1	720	416	2	3	0	4	3
1	736	416	2	3	0	4	3
1	752	416	2	3	0	4	3
1	768	416	2	3	0	4	3
1	784	416	2	3	0	4	3
1	800	416	2	3	0	5	3
1	816	416	2	3	0	5	3
1	832	416	2	3	0	5	3
1	848	416	2	3	0	5	3
1	864	416	2	3	0	5	3
1	880	416	2	3	0	5	3
1	896	416	2	3	0	5	3
1	912	416	2	3	0	5	3
1	928	416	2	3	0	5	3
1	944	416	2	3	0	5	3
1	960	416	2	3	0	6	3
1	976	416	2	3	0	6	3
1	992	416	2	3	0	6	3
1	1008	416	2	3	0	6	3
1	1024	416	2	3	0	6	3
1	1040	416	2	3	0	6	3
1	1056	416	2	3	0	6	3
1	1072	416	2	3	1	6	3
1	624	400	2	2	1	3	3
1	640	400	2	2	0	4	3
1	656	400	2	2	0	4	3
1	672	400	2	2	0	4	3
1	688	400	2	2	0	4	3
1	704	400	2	2	0	4	3
1	720	400	2	2	0	4	3
1	736	400	2	2	0	4	3
1	752	400	2	2	0	4	3
1	768	400	2	2	0	4	3
1	784	400	2	2	0	4	3
1	800	400	2	2	0	5	3
1	816	400	2	2	0	5	3
1	832	400	2	2	0	5	3
1	848	400	2	2	0	5	3
1	864	400	2	2	0	5	3
1	880	400	2	2	0	5	3
1	896	400	2	2	0	5	3
1	912	400	2	2	0	5	3
1	928	400	2	2	0	5	3
1	944	400	2	2	0	5	3
1	960	400	2	2	0	6	3
1	976	400	2	2	0	6	3
1	992	400	2	2	0	6	3
1	1008	400	2	2	0	6	3
1	1024	400	2	2	0	6	3
1	1040	400	2	2	0	6	3
1	1056	400	2	2	0	6	3
1	1072	400	2	2	1	6	3
1	1152	416	2	2	1	7	3
1	1168	416	2	2	0	7	3
1	1184	416	2	2	0	7	3
1	1200	416	2	2	0	7	3
1	1216	416	2	2	0	7	3
1	1232	416	2	2	0	7	3
1	1248	416	2	2	0	7	3
1	1264	416	2	2	0	7	3
1	1280	416	2	2	0	8	3
1	1296	416	2	2	0	8	3
1	1312	416	2	2	0	8	3
1	1328	416	2	2	0	8	3
1	1344	416	2	2	0	8	3
1	1360	416	2	2	0	8	3
1	1376	416	2	2	0	8	3
1	1392	416	2	2	0	8	3
1	1408	416	2	2	0	8	3
1	1424	416	2	2	0	8	3
1	1440	416	2	2	0	9	3
1	1456	416	2	2	0	9	3
1	1472	416	2	2	0	9	3
1	1488	416	2	2	1	0	0	0	0	9	3
1	1504	336	2	4	1	9	2
1	1520	336	2	4	1	9	2
1	1536	416	2	2	1	9	3
1	1552	416	2	2	1	9	3
1	1568	416	2	2	1	9	3
1	1584	416	2	2	1	9	3
1	1600	416	2	2	1	0	0	0	0	10	3
1	1568	400	2	4	1	9	3
1	1584	400	2	4	1	9	3
1	1600	400	2	4	1	10	3
1	1584	384	2	4	1	9	3
1	1600	384	2	4	1	10	3
1	1600	368	2	4	1	10	3
1	1664	400	2	4	1	10	3
1	1680	400	2	4	0	10	3
1	1696	400	2	4	1	10	3
1	1664	384	2	4	1	10	3
1	1680	384	2	4	1	10	3
1	1664	368	2	4	1	10	3
1	1664	416	2	2	1	10	3
1	1680	416	2	2	0	10	3
1	1696	416	2	2	0	10	3
1	1712	416	2	2	0	10	3
1	1728	416	2	2	0	10	3
1	1744	416	2	2	0	10	3
1	1760	416	2	2	0	11	3
1	1776	416	2	2	0	11	3
1	1792	416	2	2	0	11	3
1	1808	416	2	2	0	11	3
1	1824	416	2	2	0	11	3
1	1840	416	2	2	0	11	3
1	1856	416	2	2	0	11	3
1	1872	416	2	2	0	11	3
1	1888	416	2	2	0	11	3
1	1904	416	2	2	0	11	3
1	1920	416	2	2	0	12	3
1	1936	416	2	2	0	12	3
1	1952	416	2	2	0	12	3
1	1968	416	2	2	0	12	3
1	1984	416	2	2	0	12	3
1	2000	416	2	2	0	12	3
1	2016	416	2	2	0	12	3
1	2032	416	2	2	0	12	3
1	2048	416	2	2	0	12	3
1	2064	416	2	2	0	12	3
1	2080	416	2	2	0	13	3
1	2096	416	2	2	0	13	3
1	2112	416	2	2	0	13	3
1	2128	416	2	2	0	13	3
1	2144	416	2	2	0	13	3
1	2160	416	2	2	0	13	3
1	2176	416	2	2	0	13	3
1	2192	416	2	2	0	13	3
1	2208	416	2	2	0	13	3
1	2224	416	2	2	1	13	3
1	2256	368	2	4	1	14	3
